,CREATEDAT,CURRENCY,CUSTOMER,DOCNUM,DOCTYPE,EXCHRATE,GRANDTOTAL,MATERIAL,QUANTITY,SALDEPT
17164,25.05.2016 19:59:33,AED,300175,50-16051010,RI,1.0,0.02,CA364020020111-00001-0050,2,26
17165,25.05.2016 21:16:12,AED,300175,50-16051020,RI,1.0,24.0,VE044010280101-00024-0005,1,23
17166,25.05.2016 21:16:12,AED,300175,50-16051020,RI,1.0,44.0,LA022010330101-00024-0005,1,23
17167,29.05.2016 18:13:27,AED,300175,50-16051191,RI,1.0,47.0,VS144010062101-01340-0200,1,27
17168,29.05.2016 21:39:20,AED,300175,50-16051202,RI,1.0,285.0,TM044010070101-00037-0090,1,23
17169,29.05.2016 21:39:20,AED,300175,50-16051202,RI,1.0,315.0,GU022010210201-01351-0090,1,23
17170,29.05.2016 21:39:20,AED,300175,50-16051202,RI,1.0,0.01,ZZ950014980302-00001-0002,1,23
17171,29.05.2016 21:50:55,AED,300175,50-16051207,RI,1.0,130.0,JR145010020101-00017-0100,1,19
17172,02.06.2016 13:40:39,AED,300175,50-16060047,RI,1.0,184.5,TR044010020201-00080-0100,1,19
17173,02.06.2016 13:40:39,AED,300175,50-16060047,RI,1.0,261.0,LA022010330101-00026-0075,1,19
17174,02.06.2016 13:40:39,AED,300175,50-16060047,RI,1.0,156.5,HB033010060101-00080-0125,1,19
17175,02.06.2016 13:40:39,AED,300175,50-16060047,RI,1.0,0.01,ZZ950014980302-00001-0002,1,19
17176,02.06.2016 16:35:34,AED,300175,50-16060054,RI,1.0,0.01,ZZ950014980302-00001-0002,1,23
17177,02.06.2016 16:22:23,AED,300175,50-16060053,RI,1.0,170.0,GU022010140101-00006-0075,1,26
17178,02.06.2016 16:22:23,AED,300175,50-16060053,RI,1.0,0.01,ZZ950014980302-00001-0002,1,26
17179,02.06.2016 16:35:34,AED,300175,50-16060054,RI,1.0,270.0,HE022010210101-00579-0075,1,23
17180,02.06.2016 17:59:18,AED,300183,50-16060016,RC,1.0,457.5,DU055010150201-00102-0100,2,23
17181,02.06.2016 17:59:18,AED,300183,50-16060016,RC,1.0,430.5,EL033010170101-00026-0100,2,23
17182,02.06.2016 17:59:18,AED,300183,50-16060016,RC,1.0,555.0,GU022010190101-00149-0075,2,23
17183,02.06.2016 17:59:18,AED,300183,50-16060016,RC,1.0,424.5,JC033010050701-00026-0100,2,23
17184,02.06.2016 17:59:18,AED,300183,50-16060016,RC,1.0,414.2,CH022010330401-00080-0150,1,23
17185,02.06.2016 17:59:18,AED,300183,50-16060016,RC,1.0,748.6,CH022010330401-00080-0100,2,23
17186,02.06.2016 17:59:18,AED,300183,50-16060016,RC,1.0,1183.75,TF022010031101-00149-0100,1,23
17187,02.06.2016 17:59:18,AED,300183,50-16060016,RC,1.0,487.35,CH022010310201-00026-0100,1,23
17188,02.06.2016 17:59:18,AED,300183,50-16060016,RC,1.0,494.95,CH022010310101-00026-0100,1,23
17189,02.06.2016 17:59:18,AED,300183,50-16060016,RC,1.0,238.45,CH022010310202-00397-07P5,1,23
17190,02.06.2016 17:59:18,AED,300183,50-16060016,RC,1.0,1026.0,TT162010120101-00782-0100,2,23
17191,26.05.2016 18:06:51,AED,300183,50-16050241,RC,1.0,300.0,GA033010111401-00026-0050,1,23
17192,26.05.2016 18:28:33,AED,300175,50-16051057,RI,1.0,120.0,BU033010010101-00080-0100,1,27
17193,26.05.2016 18:28:33,AED,300175,50-16051057,RI,1.0,74.0,BU033010010101-00381-0150,1,27
17194,26.05.2016 18:28:33,AED,300175,50-16051057,RI,1.0,74.0,CA022010070601-00134-0075,1,27
17195,26.05.2016 18:28:33,AED,300175,50-16051057,RI,1.0,0.01,ZZ950014980302-00001-0002,1,27
17196,26.05.2016 18:28:33,AED,300175,50-16051057,RI,1.0,0.01,CA364020020111-00001-0050,1,27
17197,29.05.2016 22:20:51,AED,300175,50-16051216,RI,1.0,141.75,LA033010360101-00026-0100,1,19
17198,29.05.2016 22:20:51,AED,300175,50-16051216,RI,1.0,0.01,ZZ950014980302-00001-0002,1,19
17199,29.05.2016 22:34:12,AED,300175,50-16051219,RI,1.0,199.5,VE044010320201-00957-0090,1,27
17200,29.05.2016 22:34:12,AED,300175,50-16051219,RI,1.0,0.01,ZZ950014980302-00001-0002,1,27
17201,29.05.2016 23:12:27,AED,300175,50-16051220,RI,1.0,520.0,YS033010230101-01357-0100,2,19
17202,29.05.2016 23:12:27,AED,300175,50-16051220,RI,1.0,540.0,GA033010210201-00454-0100,2,19
17203,29.05.2016 23:12:27,AED,300175,50-16051220,RI,1.0,500.0,GA033010210101-00026-0100,2,19
17204,29.05.2016 23:12:27,AED,300175,50-16051220,RI,1.0,380.0,GA033010040401-00102-0180,1,19
17205,29.05.2016 23:12:27,AED,300175,50-16051220,RI,1.0,0.01,ZZ950503030301-00001-0000,1,19
17206,29.05.2016 23:12:27,AED,300175,50-16051220,RI,1.0,0.01,ZZ950014980302-00001-0002,1,19
17207,29.05.2016 23:12:27,AED,300175,50-16051220,RI,1.0,0.01,ZZ950507190101-00002-0000,1,19
17208,29.05.2016 23:12:27,AED,300175,50-16051220,RI,1.0,460.0,HE022010210101-00579-0200,1,19
17209,30.05.2016 17:32:22,AED,300175,50-16051234,RI,1.0,39.0,VS144010062201-01025-0250,1,27
17210,30.05.2016 17:32:22,AED,300175,50-16051234,RI,1.0,25.0,AD172010340101-00414-0100,1,27
17211,30.05.2016 17:32:22,AED,300175,50-16051234,RI,1.0,25.0,AD172010210101-00080-0100,1,27
17212,30.05.2016 17:32:22,AED,300175,50-16051234,RI,1.0,25.0,AD172010270101-00080-0100,1,27
17213,30.05.2016 17:32:22,AED,300175,50-16051234,RI,1.0,48.0,FO177010170101-00436-0050,1,27
17214,30.05.2016 18:58:24,AED,300175,50-16051239,RI,1.0,500.0,TT162010120101-00782-0100,1,19
17215,22.04.2016 23:18:32,AED,300175,50-16040732,RI,1.0,85.0,PE387010030101-00080-0100,1,25
17216,22.04.2016 23:18:32,AED,300175,50-16040732,RI,1.0,200.0,CH033010050101-00006-0100,1,25
17217,22.04.2016 23:23:07,AED,300183,50-16040150,RC,1.0,290.0,PR033010170101-00080-0150,1,26
17218,22.04.2016 23:23:07,AED,300183,50-16040150,RC,1.0,0.01,CA364020020119-00001-0050,1,26
17219,26.04.2016 10:29:38,AED,300175,50-16040819,RI,1.0,39.0,VS144010061001-01025-0250,1,26
17220,26.04.2016 10:29:38,AED,300175,50-16040819,RI,1.0,39.0,VS144010062101-01025-0250,1,26
17221,26.04.2016 10:29:38,AED,300175,50-16040819,RI,1.0,39.0,VS144010060301-01025-0250,1,26
17222,26.04.2016 12:23:33,AED,300183,50-16040179,RC,1.0,330.0,RL077010070101-00082-0125,1,25
17223,26.04.2016 12:23:33,AED,300183,50-16040179,RC,1.0,0.01,CA364020020107-00001-0050,1,25
17224,26.04.2016 12:23:33,AED,300183,50-16040179,RC,1.0,0.01,CA364020020112-00001-0050,1,25
17225,26.04.2016 13:23:57,AED,300175,50-16040825,RI,1.0,80.0,GU160010010101-00026-0075,1,19
17226,26.04.2016 13:23:57,AED,300175,50-16040825,RI,1.0,0.01,CA364020020107-00001-0050,1,19
17227,26.04.2016 15:35:21,AED,300175,50-16040828,RI,1.0,65.0,JA166010070201-00080-0100,1,23
17228,26.04.2016 19:22:04,AED,300183,50-16040182,RC,1.0,80.0,CK066010060101-00086-0100,1,19
17229,26.04.2016 19:22:04,AED,300183,50-16040182,RC,1.0,220.0,CK066010110101-00026-0050,2,19
17230,26.04.2016 19:22:04,AED,300183,50-16040182,RC,1.0,0.01,ZZ950501740101-00002-0000,1,19
17231,28.04.2016 18:57:19,AED,300175,50-16040894,RI,1.0,240.64,EL033010280101-00026-0100,1,25
17232,28.04.2016 18:57:19,AED,300175,50-16040894,RI,1.0,288.77,HE022010210101-00579-0075,1,25
17233,28.04.2016 18:57:19,AED,300175,50-16040894,RI,1.0,240.64,VE044010290201-00102-0100,1,25
17234,28.04.2016 18:57:19,AED,300175,50-16040894,RI,1.0,173.26,LA022010010201-00726-0000,1,25
17235,28.04.2016 18:57:19,AED,300175,50-16040894,RI,1.0,0.01,ZZ950500830201-00001-0000,1,25
17236,28.04.2016 18:57:19,AED,300175,50-16040894,RI,1.0,0.02,CA364020020117-00001-0050,2,25
17237,28.04.2016 18:57:19,AED,300175,50-16040894,RI,1.0,0.02,CA364020020107-00001-0050,2,25
17238,28.04.2016 18:57:19,AED,300175,50-16040894,RI,1.0,0.02,CA364020020105-00001-0050,2,25
17239,28.04.2016 18:57:19,AED,300175,50-16040894,RI,1.0,0.02,CA364020020106-00001-0050,2,25
17240,28.04.2016 18:57:19,AED,300175,50-16040894,RI,1.0,0.01,CA364020020112-00001-0050,1,25
17241,28.04.2016 20:07:29,AED,300183,50-16040206,RC,1.0,415.0,DG044010080801-00102-0100,1,19
17242,28.04.2016 20:07:29,AED,300183,50-16040206,RC,1.0,0.02,CA364020020106-00001-0050,2,19
17243,29.04.2016 19:45:20,AED,300175,50-16040920,RI,1.0,140.0,BV022010050301-00080-0100,1,23
17244,29.04.2016 19:59:55,AED,300175,50-16040921,RI,1.0,130.0,CK066010110101-00026-0100,1,27
17245,29.04.2016 20:58:54,AED,300175,50-16040926,RI,1.0,0.02,CA364020020113-00001-0050,2,27
17246,29.04.2016 20:58:54,AED,300175,50-16040926,RI,1.0,435.0,VR044010070101-00026-0090,1,27
17247,29.04.2016 21:07:11,AED,300175,50-16040927,RI,1.0,0.05,CA364020020106-00001-0050,5,23
17248,29.04.2016 21:07:11,AED,300175,50-16040927,RI,1.0,175.0,DG044010100404-00007-0100,1,23
17249,29.04.2016 21:07:11,AED,300175,50-16040927,RI,1.0,185.0,BU033010110101-00026-0075,1,23
17250,29.04.2016 21:07:11,AED,300175,50-16040927,RI,1.0,190.0,EL033010030101-01508-0050,1,23
17251,29.04.2016 21:07:11,AED,300175,50-16040927,RI,1.0,470.0,TF022010090201-00102-0100,1,23
17252,29.04.2016 22:12:21,AED,300175,50-16040934,RI,1.0,0.01,CA364020020107-00001-0050,1,23
17253,29.04.2016 22:12:21,AED,300175,50-16040934,RI,1.0,0.02,CA364020020113-00001-0050,2,23
17254,29.04.2016 22:12:21,AED,300175,50-16040934,RI,1.0,70.0,JL244010040201-00026-0100,1,23
17255,29.04.2016 22:12:21,AED,300175,50-16040934,RI,1.0,100.0,CK066010160101-00026-0100,1,23
17256,29.04.2016 22:12:21,AED,300175,50-16040934,RI,1.0,120.0,CK066010110401-00080-0100,1,23
17257,09.06.2016 20:49:57,AED,300175,50-16060288,RI,1.0,297.0,LA022010141401-00971-0075,1,21
17258,09.06.2016 22:14:22,AED,300183,50-16060065,RC,1.0,63.0,FE155010120401-00080-0075,1,23
17259,09.06.2016 22:14:22,AED,300183,50-16060065,RC,1.0,76.44,FE155010120601-00080-0075,1,23
17260,09.06.2016 22:14:22,AED,300183,50-16060065,RC,1.0,60.56,FE155010120201-00080-0075,1,23
17261,09.06.2016 22:14:22,AED,300183,50-16060065,RC,1.0,450.0,LA033010360101-00026-0100,3,23
17262,09.06.2016 22:14:22,AED,300183,50-16060065,RC,1.0,0.01,ZZ950014980302-00001-0002,1,23
17263,11.06.2016 10:25:55,AED,300183,50-16060068,RC,1.0,630.0,CH033010050101-00080-0100,3,26
17264,30.05.2016 15:45:37,AED,300183,50-16050281,RC,1.0,172.5,GI033010460101-00080-0100,1,19
17265,30.05.2016 15:45:38,AED,300183,50-16050281,RC,1.0,0.01,ZZ950014980302-00001-0002,1,19
17266,30.05.2016 18:52:07,AED,300175,50-16051237,RI,1.0,530.0,PM169010020201-00102-0125,1,19
17267,30.05.2016 18:52:07,AED,300175,50-16051237,RI,1.0,0.01,ZZ950014980302-00001-0002,1,19
17268,31.05.2016 10:15:41,AED,300175,50-16051262,RI,1.0,63.0,FE155010120201-00080-0125,1,26
17269,02.06.2016 21:54:29,AED,300175,50-16060080,RI,1.0,184.5,CH033010050701-00080-0100,1,26
17270,30.05.2016 18:58:24,AED,300175,50-16051239,RI,1.0,0.01,ZZ950014980302-00001-0002,1,19
17271,30.05.2016 21:13:43,AED,300175,50-16051248,RI,1.0,39.0,VS144010060701-01025-0250,1,26
17272,30.05.2016 22:02:10,AED,300175,50-16051257,RI,1.0,60.75,JL244010040201-00026-0100,1,19
17273,30.05.2016 22:46:16,AED,300175,50-16051260,RI,1.0,220.0,LA022010141101-00042-0075,1,19
17274,30.05.2016 22:46:16,AED,300175,50-16051260,RI,1.0,0.02,ZZ950014980302-00001-0002,2,19
17275,30.05.2016 22:46:31,AED,300175,50-16051261,RI,1.0,130.0,CK066010110101-00026-0100,1,19
17276,30.05.2016 22:46:31,AED,300175,50-16051261,RI,1.0,240.0,LA022010390101-00042-0075,1,19
17277,30.05.2016 22:46:31,AED,300175,50-16051261,RI,1.0,250.0,SH033010040101-00026-0100,1,19
17278,30.05.2016 22:46:16,AED,300175,50-16051260,RI,1.0,200.0,GI033010250101-00026-0075,1,19
17279,30.05.2016 22:46:16,AED,300175,50-16051260,RI,1.0,130.0,CK066010110101-00026-0100,1,19
17280,30.05.2016 22:46:31,AED,300175,50-16051261,RI,1.0,0.02,ZZ950014980302-00001-0002,2,19
17281,31.05.2016 10:35:34,AED,300175,50-16051263,RI,1.0,126.0,BV022010150301-00102-0060,1,26
17282,31.05.2016 10:35:34,AED,300175,50-16051263,RI,1.0,63.0,CK066010060801-00414-0100,1,26
17283,31.05.2016 10:35:34,AED,300175,50-16051263,RI,1.0,63.0,FE155010120201-00080-0125,1,26
17284,31.05.2016 10:35:34,AED,300175,50-16051263,RI,1.0,0.01,ZZ950014980302-00001-0002,1,26
17285,02.06.2016 21:33:45,AED,300175,50-16060073,RI,1.0,25.0,AD172010270101-00080-0100,1,26
17286,02.06.2016 21:33:45,AED,300175,50-16060073,RI,1.0,25.0,AD172010080201-00080-0100,1,26
17287,02.06.2016 21:33:45,AED,300175,50-16060073,RI,1.0,25.0,AD172010210101-00080-0100,1,26
17288,02.06.2016 21:33:45,AED,300175,50-16060073,RI,1.0,25.0,AD172010120101-00080-0100,1,26
17289,02.06.2016 21:42:38,AED,300175,50-16060078,RI,1.0,90.0,CK066010110101-00080-0100,1,23
17290,03.06.2016 17:03:36,AED,300175,50-16060085,RI,1.0,108.75,SF033010061001-00006-0100,1,23
17291,03.06.2016 17:03:36,AED,300175,50-16060085,RI,1.0,74.25,SF033010060601-00006-0050,1,23
17292,03.06.2016 17:03:36,AED,300175,50-16060085,RI,1.0,0.01,ZZ950014980302-00001-0002,1,23
17293,02.06.2016 22:47:58,AED,300175,50-16060083,RI,1.0,67.5,AZ155010110101-00080-0100,1,26
17294,03.06.2016 17:25:51,AED,300175,50-16060088,RI,1.0,450.0,VE044010270101-00006-0090,3,26
17295,03.06.2016 17:34:04,AED,300175,50-16060092,RI,1.0,25.0,AD172010270101-00080-0100,1,26
17296,03.06.2016 18:17:01,AED,300175,50-16060095,RI,1.0,100.0,BS244010030501-00026-0100,1,25
17297,03.06.2016 19:54:21,AED,300175,50-16060102,RI,1.0,210.0,LA022010390101-00028-0050,1,23
17298,03.06.2016 19:54:21,AED,300175,50-16060102,RI,1.0,35.0,VS144010060301-01025-0250,1,23
17299,18.05.2016 19:37:47,AED,300175,50-16050749,RI,1.0,299.0,HE022010260101-00421-0100,1,23
17300,18.05.2016 21:10:34,AED,300175,50-16050755,RI,1.0,195.0,MB033010050101-00080-0050,2,26
17301,18.05.2016 21:11:34,AED,300175,50-16050756,RI,1.0,183.36,JP033010020901-00006-0100,1,19
17302,18.05.2016 21:11:34,AED,300175,50-16050756,RI,1.0,194.2,JP033010030101-00080-0125,1,19
17303,18.05.2016 21:11:34,AED,300175,50-16050756,RI,1.0,524.88,BV022010150301-00102-0150,2,19
17304,18.05.2016 21:11:34,AED,300175,50-16050756,RI,1.0,153.71,DG044010100401-00081-0100,1,19
17305,18.05.2016 21:11:34,AED,300175,50-16050756,RI,1.0,414.65,GA033010111501-00081-0125,1,19
17306,18.05.2016 21:11:34,AED,300175,50-16050756,RI,1.0,332.17,NR030010020601-00006-0125,1,19
17307,18.05.2016 21:11:34,AED,300175,50-16050756,RI,1.0,1020.06,CH022010370101-00102-0150,2,19
17308,18.05.2016 21:11:34,AED,300175,50-16050756,RI,1.0,176.96,HB033010070201-00298-0100,1,19
17309,18.05.2016 21:11:34,AED,300175,50-16050756,RI,1.0,0.01,ZZ950503030301-00001-0000,1,19
17310,18.05.2016 21:11:34,AED,300175,50-16050756,RI,1.0,0.01,ZZ950503790101-00001-0000,1,19
17311,21.05.2016 15:18:36,AED,300183,50-16050198,RC,1.0,201.0,CA044010111002-00006-0100,1,25
17312,21.05.2016 15:18:36,AED,300183,50-16050198,RC,1.0,0.05,CA364020020111-00001-0050,5,25
17313,21.05.2016 15:18:36,AED,300183,50-16050198,RC,1.0,122.0,DA055010030201-00065-0100,2,25
17314,21.05.2016 15:18:36,AED,300183,50-16050198,RC,1.0,132.0,JV144010030101-00134-0075,2,25
17315,21.05.2016 15:18:36,AED,300183,50-16050198,RC,1.0,224.0,CK066010040101-00527-0153,4,25
17316,21.05.2016 17:42:57,AED,300175,50-16050839,RI,1.0,193.0,YS033010080101-00080-0100,1,23
17317,21.05.2016 21:26:30,AED,300175,50-16050850,RI,1.0,103.5,HB033010070101-00080-0050,1,19
17318,22.05.2016 12:35:13,AED,300175,50-16050857,RI,1.0,157.0,ES044010140101-00026-0075,1,25
17319,22.05.2016 12:35:13,AED,300175,50-16050857,RI,1.0,0.01,CA364020020117-00001-0050,1,25
17320,22.05.2016 17:03:30,AED,300175,50-16050863,RI,1.0,351.75,CD022010130101-00080-0200,1,25
17321,22.05.2016 17:03:30,AED,300175,50-16050863,RI,1.0,93.25,JR145010020101-00006-0050,1,25
17322,22.05.2016 17:03:30,AED,300175,50-16050863,RI,1.0,0.02,CA364020020111-00001-0050,2,25
17323,22.05.2016 19:04:44,AED,300175,50-16050868,RI,1.0,187.5,DG044010080101-01197-0050,1,25
17324,22.05.2016 19:04:44,AED,300175,50-16050868,RI,1.0,0.01,CA364020020111-00001-0050,1,25
17325,04.06.2016 22:25:48,AED,300175,50-16060161,RI,1.0,220.0,LA022010390101-00028-0050,1,19
17326,04.06.2016 22:25:48,AED,300175,50-16060161,RI,1.0,0.01,ZZ950014980302-00001-0002,1,19
17327,04.06.2016 22:57:48,AED,300183,50-16060039,RC,1.0,60.0,PE387010050201-00026-0100,1,27
17328,04.06.2016 22:57:48,AED,300183,50-16060039,RC,1.0,70.0,BA155010060101-00080-0050,1,27
17329,05.06.2016 14:12:21,AED,300175,50-16060172,RI,1.0,151.2,LA022010010201-00726-0000,1,23
17330,05.06.2016 14:12:21,AED,300175,50-16060172,RI,1.0,134.4,BV022010010103-00988-0005,1,23
17331,05.06.2016 14:12:21,AED,300175,50-16060172,RI,1.0,0.01,ZZ950503030301-00001-0000,1,23
17332,05.06.2016 14:12:21,AED,300175,50-16060172,RI,1.0,0.01,ZZ950014980302-00001-0002,1,23
17333,05.06.2016 14:12:21,AED,300175,50-16060172,RI,1.0,161.0,GA033010010301-01325-0000,1,23
17334,05.06.2016 14:12:21,AED,300175,50-16060172,RI,1.0,20.0,MB033010080101-00076-04P5,1,23
17335,05.06.2016 14:12:21,AED,300175,50-16060172,RI,1.0,20.0,MB033010090101-00076-04P5,1,23
17336,06.06.2016 12:06:26,AED,300175,50-16060214,RI,1.0,505.0,TT162010130101-00782-0100,1,26
17337,06.06.2016 12:06:26,AED,300175,50-16060214,RI,1.0,185.0,EA044010060601-00026-0100,1,26
17338,06.06.2016 12:06:26,AED,300175,50-16060214,RI,1.0,0.02,ZZ950014980302-00001-0002,2,26
17339,06.06.2016 13:44:46,AED,300183,50-16060049,RC,1.0,186.0,GU022010150201-00081-0090,1,26
17340,06.06.2016 13:44:46,AED,300183,50-16060049,RC,1.0,136.0,BV022010100101-00080-0100,1,26
17341,06.06.2016 13:44:46,AED,300183,50-16060049,RC,1.0,168.0,VE044010290101-00080-0100,1,26
17342,06.06.2016 13:44:46,AED,300183,50-16060049,RC,1.0,150.0,BU033010040101-00026-0100,1,26
17343,22.04.2016 21:34:14,AED,300183,50-16040144,RC,1.0,290.0,EM155010020202-01194-0100,1,26
17344,22.04.2016 21:34:14,AED,300183,50-16040144,RC,1.0,0.01,ZZ950014980302-00001-0002,1,26
17345,22.04.2016 22:29:47,AED,300175,50-16040726,RI,1.0,213.98,GU022010150402-00081-0090,1,27
17346,22.04.2016 22:29:47,AED,300175,50-16040726,RI,1.0,186.11,VE044010240201-00080-0100,1,27
17347,22.04.2016 22:29:47,AED,300175,50-16040726,RI,1.0,46.95,VS144010062201-00057-0250,1,27
17348,22.04.2016 22:29:47,AED,300175,50-16040726,RI,1.0,38.96,VS144010062201-01025-0250,1,27
17349,23.04.2016 12:37:10,USD,300175,50-16040735,RI,3.66,118.0,DY142010020101-00006-0100,1,19
17350,23.04.2016 12:37:10,USD,300175,50-16040735,RI,3.66,0.02,CA364020020105-00001-0050,2,19
17351,25.04.2016 20:16:51,AED,300183,50-16040176,RC,1.0,39.0,VS144010061101-01025-0250,1,27
17352,26.04.2016 16:06:14,AED,300175,50-16040829,RI,1.0,170.5,BV022010100101-00080-0100,1,25
17353,26.04.2016 16:06:14,AED,300175,50-16040829,RI,1.0,229.5,CA022010150101-00026-0075,1,25
17354,26.04.2016 16:06:14,AED,300175,50-16040829,RI,1.0,47.0,VS144010062501-01340-0200,1,25
17355,26.04.2016 16:06:14,AED,300175,50-16040829,RI,1.0,38.0,VS144010062501-01025-0250,1,25
17356,26.04.2016 16:06:14,AED,300175,50-16040829,RI,1.0,0.01,ZZ950014980302-00001-0002,1,25
17357,28.04.2016 19:40:33,AED,300175,50-16040898,RI,1.0,84.0,FE155010120401-00080-0125,1,25
17358,28.04.2016 19:40:33,AED,300175,50-16040898,RI,1.0,68.0,JA166010070101-00080-0100,1,25
17359,28.04.2016 19:40:33,AED,300175,50-16040898,RI,1.0,90.0,BE252010020201-00006-0100,1,25
17360,28.04.2016 19:40:33,AED,300175,50-16040898,RI,1.0,198.0,IM044010020101-00080-0125,1,25
17361,28.04.2016 19:40:33,AED,300175,50-16040898,RI,1.0,0.01,CA364020020112-00001-0050,1,25
17362,28.04.2016 19:40:33,AED,300175,50-16040898,RI,1.0,0.01,CA364020020107-00001-0050,1,25
17363,28.04.2016 19:40:33,AED,300175,50-16040898,RI,1.0,0.01,CA364020020113-00001-0050,1,25
17364,28.04.2016 20:32:17,AED,300183,50-16040208,RC,1.0,248.15,GA033010060101-00080-0100,1,25
17365,28.04.2016 20:32:17,AED,300183,50-16040208,RC,1.0,136.85,BV022010090201-00028-0040,1,25
17366,28.04.2016 20:32:17,AED,300183,50-16040208,RC,1.0,0.01,ZZ950501330201-00002-0000,1,25
17367,28.04.2016 22:02:24,AED,300183,50-16040209,RC,1.0,600.0,CR065010350101-00149-0120,1,23
17368,28.04.2016 22:02:24,AED,300183,50-16040209,RC,1.0,0.01,ZZ950501330301-00005-0000,1,23
17369,09.06.2016 20:01:19,AED,300175,50-16060285,RI,1.0,145.0,BV022010100101-00080-0100,1,19
17370,09.06.2016 20:01:19,AED,300175,50-16060285,RI,1.0,0.01,ZZ950014980302-00001-0002,1,19
17371,09.06.2016 22:14:10,AED,300183,50-16060064,RC,1.0,140.0,IM044010020101-00039-0075,1,21
17372,09.06.2016 22:34:01,AED,300175,50-16060290,RI,1.0,425.0,TF022010020101-00026-0100,1,25
17373,09.06.2016 22:34:01,AED,300175,50-16060290,RI,1.0,0.01,ZZ950014980302-00001-0002,1,25
17374,11.06.2016 13:41:38,AED,300175,50-16060308,RI,1.0,414.0,CH022010330401-00080-0150,1,25
17375,11.06.2016 13:41:38,AED,300175,50-16060308,RI,1.0,0.01,ZZ950014980302-00001-0002,1,25
17376,12.06.2016 11:46:00,AED,300175,50-16060323,RI,1.0,278.0,EL033010210101-00082-0100,1,27
17377,12.06.2016 11:46:00,AED,300175,50-16060323,RI,1.0,212.0,GU025010030901-00006-0075,1,27
17378,12.06.2016 11:46:00,AED,300175,50-16060323,RI,1.0,0.01,ZZ950014980302-00001-0002,1,27
17379,12.06.2016 12:41:14,AED,300175,50-16060326,RI,1.0,35.0,DZ387010060101-00026-0100,1,27
17380,31.05.2016 11:52:03,AED,300183,50-16050289,RC,1.0,252.0,CH033010110203-00080-0100,1,26
17381,31.05.2016 11:52:03,AED,300183,50-16050289,RC,1.0,184.0,GU025010860101-00006-0100,1,26
17382,31.05.2016 11:52:03,AED,300183,50-16050289,RC,1.0,0.01,ZZ950014980302-00001-0002,1,26
17383,31.05.2016 13:38:10,AED,300175,50-16051270,RI,1.0,264.75,GA033010040101-00006-0100,1,19
17384,31.05.2016 13:38:10,AED,300175,50-16051270,RI,1.0,0.01,ZZ950014980302-00001-0002,1,19
17385,31.05.2016 17:29:42,AED,300175,50-16051277,RI,1.0,234.75,VA033010080101-00026-0080,1,26
17386,31.05.2016 17:29:42,AED,300175,50-16051277,RI,1.0,0.01,ZZ950014980302-00001-0002,1,26
17387,31.05.2016 17:56:31,AED,300175,50-16051279,RI,1.0,222.57,GA033010110801-00080-0075,1,19
17388,31.05.2016 17:56:31,AED,300175,50-16051279,RI,1.0,232.25,HB033010060106-00102-0100,1,19
17389,31.05.2016 17:56:31,AED,300175,50-16051279,RI,1.0,140.69,LA033010360101-00026-0100,1,19
17390,31.05.2016 17:56:31,AED,300175,50-16051279,RI,1.0,0.01,ZZ950014980302-00001-0002,1,19
17391,01.06.2016 10:46:49,USD,300175,50-16060001,RI,3.66,186.0,CH022010350401-00006-0100,2,19
17392,01.06.2016 10:46:49,USD,300175,50-16060001,RI,3.66,104.0,VE044010240201-00080-0200,2,19
17393,01.06.2016 10:46:49,USD,300175,50-16060001,RI,3.66,75.0,MJ060010180101-00026-0100,1,19
17394,01.06.2016 10:46:49,USD,300175,50-16060001,RI,3.66,60.0,RC044010140102-00026-0075,1,19
17395,01.06.2016 10:46:49,USD,300175,50-16060001,RI,3.66,58.0,CH044010140101-00026-0075,1,19
17396,01.06.2016 10:46:49,USD,300175,50-16060001,RI,3.66,41.0,TR044010140101-00081-0100,1,19
17397,31.05.2016 18:41:06,AED,300175,50-16051284,RI,1.0,259.6,CK066010110101-00026-0100,2,23
17398,31.05.2016 18:41:06,AED,300175,50-16051284,RI,1.0,193.0,CH033010070201-00026-0080,1,23
17399,31.05.2016 18:41:06,AED,300175,50-16051284,RI,1.0,227.4,PR033010170101-01010-0100,1,23
17400,31.05.2016 19:58:17,AED,300175,50-16051284,RI,1.0,0.01,ZZ950503030301-00001-0000,1,23
17401,31.05.2016 19:56:02,AED,300175,50-16051289,RI,1.0,94.5,CK066010040501-00026-0100,1,19
17402,01.06.2016 10:46:49,USD,300175,50-16060001,RI,3.66,230.0,CH022010350301-00006-0150,2,19
17403,04.06.2016 13:29:15,AED,300175,50-16060131,RI,1.0,201.0,MB033010090201-00080-0100,1,25
17404,04.06.2016 13:29:15,AED,300175,50-16060131,RI,1.0,184.0,TR044010020201-00080-0100,1,25
17405,04.06.2016 13:29:15,AED,300175,50-16060131,RI,1.0,0.01,ZZ950501330301-00001-0000,1,25
17406,04.06.2016 19:54:34,AED,300183,50-16060033,RC,1.0,168.0,VE044010270101-00006-0090,1,26
17407,04.06.2016 21:54:34,AED,300175,50-16060157,RI,1.0,0.01,ZZ950014980302-00001-0002,1,27
17408,26.04.2016 17:32:23,AED,300175,50-16040833,RI,1.0,280.0,CH035010200101-00437-0080,1,19
17409,26.04.2016 17:32:23,AED,300175,50-16040833,RI,1.0,680.0,DG044010080801-00104-0100,2,19
